filename,filepath,text-detected,OCR,coordinates,img_ar,img_or,img_area,txt_ar,txt_or,txt_area,txt_img_ratio,sentiment
neutral_254.jpg,/kaggle/input/musait/dataset/basket/neutral_254.jpg,1,senior Javelin developer,"[{'x': 72, 'y': 13}, {'x': 576, 'y': 13}, {'x': 576, 'y': 60}, {'x': 72, 'y': 60}]",4:3,horizontal,321920,Other,other,23688,0.0735834990059642,neutral
neutral_255.jpg,/kaggle/input/musait/dataset/basket/neutral_255.jpg,1,senior Javelin developer,"[{'x': 72, 'y': 13}, {'x': 576, 'y': 13}, {'x': 576, 'y': 60}, {'x': 72, 'y': 60}]",4:3,horizontal,321920,Other,other,23688,0.0735834990059642,neutral
neutral_256.jpeg,/kaggle/input/musait/dataset/basket/neutral_256.jpeg,1,"spiders are
the only web
developers in
the world that
enjoy finding
bugs","[{'x': 21, 'y': 379}, {'x': 334, 'y': 379}, {'x': 334, 'y': 688}, {'x': 21, 'y': 688}]",1:1,box,504000,1:1,box,96717,0.1918988095238095,neutral
neutral_257.jpeg,/kaggle/input/musait/dataset/basket/neutral_257.jpeg,1,"spiders are
the only web
developers in
the world that
enjoy finding
bugs","[{'x': 21, 'y': 379}, {'x': 334, 'y': 379}, {'x': 334, 'y': 688}, {'x': 21, 'y': 688}]",1:1,box,504000,1:1,box,96717,0.1918988095238095,neutral
neutral_258.jpg,/kaggle/input/musait/dataset/basket/neutral_258.jpg,1,"My cat is afraid of baths
so in order to get him into
one I have to fill it with
rubber ducks","[{'x': 61, 'y': 0}, {'x': 454, 'y': 0}, {'x': 454, 'y': 153}, {'x': 61, 'y': 153}]",3:4,vertical,310119,Other,other,60129,0.1938900873535642,neutral
neutral_259.jpeg,/kaggle/input/musait/dataset/basket/neutral_259.jpeg,1,"People liking
snapchat because
it doesn't save
the messages
The developer
that never learned
SQL","[{'x': 28, 'y': 221}, {'x': 699, 'y': 221}, {'x': 699, 'y': 429}, {'x': 28, 'y': 429}]",1:1,box,519120,Other,other,139568,0.2688549853598397,neutral
neutral_260.jpeg,/kaggle/input/musait/dataset/basket/neutral_260.jpeg,1,"People liking
snapchat because
it doesn't save
the messages
The developer
that never learned
SQL","[{'x': 28, 'y': 221}, {'x': 699, 'y': 221}, {'x': 699, 'y': 429}, {'x': 28, 'y': 429}]",1:1,box,519120,Other,other,139568,0.2688549853598397,neutral
neutral_261.jpg,/kaggle/input/musait/dataset/basket/neutral_261.jpg,1,"Google when I
enter my account
with a different
device
@abhisssssshek
Google when I
actually get
hacked","[{'x': 372, 'y': 85}, {'x': 686, 'y': 85}, {'x': 686, 'y': 591}, {'x': 372, 'y': 591}]",1:1,box,503280,3:4,vertical,158884,0.3156970274996026,neutral
neutral_262.jpeg,/kaggle/input/musait/dataset/basket/neutral_262.jpeg,1,"""I have the
same problem""
asking for
help online","[{'x': 55, 'y': 286}, {'x': 684, 'y': 286}, {'x': 684, 'y': 553}, {'x': 55, 'y': 553}]",1:1,box,519120,21:9,horizontal,167943,0.3235147942672214,neutral
neutral_263.jpeg,/kaggle/input/musait/dataset/basket/neutral_263.jpeg,1,"""I have the
same problem""
asking for
help online","[{'x': 55, 'y': 286}, {'x': 684, 'y': 286}, {'x': 684, 'y': 553}, {'x': 55, 'y': 553}]",1:1,box,519120,21:9,horizontal,167943,0.3235147942672214,neutral
neutral_264.jpg,/kaggle/input/musait/dataset/basket/neutral_264.jpg,1,"Hackers in movies after
smashing their keyboard for
0.0001 seconds
TAP
TAP
I'm in","[{'x': 12, 'y': 13}, {'x': 709, 'y': 13}, {'x': 709, 'y': 461}, {'x': 12, 'y': 461}]",4:3,horizontal,402480,3:2,horizontal,312256,0.7758298548996223,neutral
neutral_265.jpg,/kaggle/input/musait/dataset/basket/neutral_265.jpg,1,"Hackers in movies after
smashing their keyboard for
0.0001 seconds
TAP
TAP
I'm in","[{'x': 12, 'y': 13}, {'x': 709, 'y': 13}, {'x': 709, 'y': 461}, {'x': 12, 'y': 461}]",4:3,horizontal,402480,3:2,horizontal,312256,0.7758298548996223,neutral
neutral_266.jpeg,/kaggle/input/musait/dataset/basket/neutral_266.jpeg,1,"Suggested App
Jasper's Recipe Generator
Sponsored
Download our app and get delicious recipes
for Jasper's Market's latest produce!
Jasper's Recipe
Generator
541 people use this
Install Now","[{'x': 11, 'y': 14}, {'x': 192, 'y': 14}, {'x': 192, 'y': 226}, {'x': 11, 'y': 226}]",1:1,box,50301,1:1,box,38372,0.7628476571042325,neutral
neutral_267.jpeg,/kaggle/input/musait/dataset/basket/neutral_267.jpeg,1,"Suggested App
Jasper's Recipe Generator
Sponsored
Download our app and get delicious recipes
for Jasper's Market's latest produce!
Jasper's Recipe
Generator
541 people use this
Install Now","[{'x': 11, 'y': 14}, {'x': 192, 'y': 14}, {'x': 192, 'y': 226}, {'x': 11, 'y': 226}]",1:1,box,50301,1:1,box,38372,0.7628476571042325,neutral
neutral_268.jpg,/kaggle/input/musait/dataset/basket/neutral_268.jpg,1,"Me safely crossing the road with
my little brother:","[{'x': 11, 'y': 8}, {'x': 623, 'y': 8}, {'x': 623, 'y': 100}, {'x': 11, 'y': 100}]",1:1,box,422960,Other,other,56304,0.1331189710610932,neutral
neutral_269.jpg,/kaggle/input/musait/dataset/basket/neutral_269.jpg,1,"Me safely crossing the road with
my little brother:","[{'x': 11, 'y': 8}, {'x': 623, 'y': 8}, {'x': 623, 'y': 100}, {'x': 11, 'y': 100}]",1:1,box,422960,Other,other,56304,0.1331189710610932,neutral
neutral_270.jpeg,/kaggle/input/musait/dataset/basket/neutral_270.jpeg,1,"Albirds
Tain't say enough about how comfortable these shoes are.""
Free shipping and free returns.
Machine washable, for when life gets dirty.","[{'x': 2, 'y': 6}, {'x': 159, 'y': 6}, {'x': 159, 'y': 256}, {'x': 2, 'y': 256}]",3:4,vertical,50505,3:4,vertical,39250,0.7771507771507772,neutral
neutral_271.jpeg,/kaggle/input/musait/dataset/basket/neutral_271.jpeg,1,"Albirds
Tain't say enough about how comfortable these shoes are.""
Free shipping and free returns.
Machine washable, for when life gets dirty.","[{'x': 2, 'y': 6}, {'x': 159, 'y': 6}, {'x': 159, 'y': 256}, {'x': 2, 'y': 256}]",3:4,vertical,50505,3:4,vertical,39250,0.7771507771507772,neutral
neutral_272.jpg,/kaggle/input/musait/dataset/basket/neutral_272.jpg,1,"I'm a
Hacker.
What's
your job?
Then, can you hack
a Facebook account for
me?
implip.com","[{'x': 2, 'y': 98}, {'x': 353, 'y': 98}, {'x': 353, 'y': 779}, {'x': 2, 'y': 779}]",9:16,vertical,306540,9:16,vertical,239031,0.7797709923664122,neutral
neutral_273.jpeg,/kaggle/input/musait/dataset/basket/neutral_273.jpeg,1,"POST 2 HAND
ADVERTISING & MARKETING SERVICES","[{'x': 62, 'y': 89}, {'x': 229, 'y': 89}, {'x': 229, 'y': 115}, {'x': 62, 'y': 115}]",16:9,horizontal,50232,Other,other,4342,0.0864389233954451,neutral
neutral_274.jpeg,/kaggle/input/musait/dataset/basket/neutral_274.jpeg,1,"POST 2 HAND
ADVERTISING & MARKETING SERVICES","[{'x': 62, 'y': 89}, {'x': 229, 'y': 89}, {'x': 229, 'y': 115}, {'x': 62, 'y': 115}]",16:9,horizontal,50232,Other,other,4342,0.0864389233954451,neutral
neutral_275.jpg,/kaggle/input/musait/dataset/basket/neutral_275.jpg,1,"I Heard he doesn't use ""i""
in a for-loop","[{'x': 28, 'y': 14}, {'x': 426, 'y': 14}, {'x': 426, 'y': 88}, {'x': 28, 'y': 88}]",1:1,box,263520,Other,other,29452,0.1117638129933212,neutral
neutral_276.jpg,/kaggle/input/musait/dataset/basket/neutral_276.jpg,1,"I Heard he doesn't use ""i""
in a for-loop","[{'x': 28, 'y': 14}, {'x': 426, 'y': 14}, {'x': 426, 'y': 88}, {'x': 28, 'y': 88}]",1:1,box,263520,Other,other,29452,0.1117638129933212,neutral
neutral_277.jpeg,/kaggle/input/musait/dataset/basket/neutral_277.jpeg,1,"Proton
Electron
Neutron","[{'x': 140, 'y': 112}, {'x': 590, 'y': 112}, {'x': 590, 'y': 488}, {'x': 140, 'y': 488}]",3:4,vertical,499200,4:3,horizontal,169200,0.3389423076923077,neutral
neutral_278.jpeg,/kaggle/input/musait/dataset/basket/neutral_278.jpeg,1,"Proton
Electron
Neutron","[{'x': 140, 'y': 112}, {'x': 590, 'y': 112}, {'x': 590, 'y': 488}, {'x': 140, 'y': 488}]",3:4,vertical,499200,4:3,horizontal,169200,0.3389423076923077,neutral
neutral_279.jpg,/kaggle/input/musait/dataset/basket/neutral_279.jpg,1,"22:03
Complete Lab 7: Songs. Complete: Movies,
Fiftyville
Lab 7: Songs - 0%
Movies - 0%
Fiftyville - 0%
8
Week 8
Complete Lab 8: Trivia. Complete Homepage
Lab 8: Trivia - 100%
Homepage 100%
9 Week 9
Complete Lab 9: Birthdays. Complete Finance
Lab 9: Birthdays - 0%
Finance - 0%
FP Final Project
Final Project - 0%
BACK TO ALL COURSES
III","[{'x': 50, 'y': 25}, {'x': 648, 'y': 25}, {'x': 648, 'y': 1571}, {'x': 50, 'y': 1571}]",9:16,vertical,1151280,2:5,vertical,924508,0.803026196928636,neutral
neutral_280.jpg,/kaggle/input/musait/dataset/basket/neutral_280.jpg,1,"22:03
Complete Lab 7: Songs. Complete: Movies,
Fiftyville
Lab 7: Songs - 0%
Movies - 0%
Fiftyville - 0%
8
Week 8
Complete Lab 8: Trivia. Complete Homepage
Lab 8: Trivia - 100%
Homepage 100%
9 Week 9
Complete Lab 9: Birthdays. Complete Finance
Lab 9: Birthdays - 0%
Finance - 0%
FP Final Project
Final Project - 0%
BACK TO ALL COURSES
III","[{'x': 50, 'y': 25}, {'x': 648, 'y': 25}, {'x': 648, 'y': 1571}, {'x': 50, 'y': 1571}]",9:16,vertical,1151280,2:5,vertical,924508,0.803026196928636,neutral
neutral_281.jpeg,/kaggle/input/musait/dataset/basket/neutral_281.jpeg,1,"Class
So you let all my friends to
have access to my privates?
C++
Coding Humor
Yes
That doesn't seem fair.","[{'x': 12, 'y': 138}, {'x': 505, 'y': 138}, {'x': 505, 'y': 833}, {'x': 12, 'y': 833}]",3:4,vertical,546560,3:4,vertical,342635,0.6268936621779859,neutral
neutral_282.jpeg,/kaggle/input/musait/dataset/basket/neutral_282.jpeg,1,"Class
So you let all my friends to
have access to my privates?
C++
Coding Humor
Yes
That doesn't seem fair.","[{'x': 12, 'y': 138}, {'x': 505, 'y': 138}, {'x': 505, 'y': 833}, {'x': 12, 'y': 833}]",3:4,vertical,546560,3:4,vertical,342635,0.6268936621779859,neutral
neutral_283.jpg,/kaggle/input/musait/dataset/basket/neutral_283.jpg,1,"←
QEdit - pip_conso...
ان
51% 12:41
123
#import os, os.path, sys, readline
num1 =
num2 =
int(input(""enter your number: "")
int(input(""enter your number:"")
num3 = int(input(""enter your number: "")
4
5
num4
=
int(input(""enter your number: "")
6
8
9
if(num1>num2):
f1 = num1
10
else:
11
f1 = num2
12 if(num3>num4):
13
f2 = num3
14
else:
15
f2 = num4
16 if(f1>f2):
17
18
19
20
21
2222
22
23
else:
print(str(f1) + ""is greatest "")
print(str(f2) + ""is greatest "")
< > → 54
>=","[{'x': 7, 'y': 12}, {'x': 705, 'y': 12}, {'x': 705, 'y': 1260}, {'x': 7, 'y': 1260}]",2:3,vertical,921600,2:3,vertical,871104,0.9452083333333332,neutral
neutral_284.jpg,/kaggle/input/musait/dataset/basket/neutral_284.jpg,1,"←
QEdit - pip_conso...
ان
51% 12:41
123
#import os, os.path, sys, readline
num1 =
num2 =
int(input(""enter your number: "")
int(input(""enter your number:"")
num3 = int(input(""enter your number: "")
4
5
num4
=
int(input(""enter your number: "")
6
8
9
if(num1>num2):
f1 = num1
10
else:
11
f1 = num2
12 if(num3>num4):
13
f2 = num3
14
else:
15
f2 = num4
16 if(f1>f2):
17
18
19
20
21
2222
22
23
else:
print(str(f1) + ""is greatest "")
print(str(f2) + ""is greatest "")
< > → 54
>=","[{'x': 7, 'y': 12}, {'x': 705, 'y': 12}, {'x': 705, 'y': 1260}, {'x': 7, 'y': 1260}]",2:3,vertical,921600,2:3,vertical,871104,0.9452083333333332,neutral
neutral_285.jpeg,/kaggle/input/musait/dataset/basket/neutral_285.jpeg,1,"Alcohol and Calculus don't mix
Don't Drink and Derive","[{'x': 193, 'y': 236}, {'x': 573, 'y': 236}, {'x': 573, 'y': 369}, {'x': 193, 'y': 369}]",4:3,horizontal,406800,Other,other,50540,0.1242379547689282,neutral
neutral_286.jpeg,/kaggle/input/musait/dataset/basket/neutral_286.jpeg,1,"Alcohol and Calculus don't mix
Don't Drink and Derive","[{'x': 193, 'y': 236}, {'x': 573, 'y': 236}, {'x': 573, 'y': 369}, {'x': 193, 'y': 369}]",4:3,horizontal,406800,Other,other,50540,0.1242379547689282,neutral
neutral_287.jpg,/kaggle/input/musait/dataset/basket/neutral_287.jpg,1,"Mom: Don't touch your
computer and mobile until
your exams are over.
Me studying software
engineering:
-sal..","[{'x': 14, 'y': 0}, {'x': 689, 'y': 0}, {'x': 689, 'y': 839}, {'x': 14, 'y': 839}]",3:4,vertical,624960,3:4,vertical,566325,0.9061779953917052,neutral
neutral_288.jpg,/kaggle/input/musait/dataset/basket/neutral_288.jpg,1,"Mom: Don't touch your
computer and mobile until
your exams are over.
Me studying software
engineering:
-sal..","[{'x': 14, 'y': 0}, {'x': 688, 'y': 0}, {'x': 688, 'y': 839}, {'x': 14, 'y': 839}]",3:4,vertical,624960,3:4,vertical,565486,0.9048355094726064,neutral
neutral_289.jpeg,/kaggle/input/musait/dataset/basket/neutral_289.jpeg,1,"COLAT
Open door
Closed door
Evie
Scott
2020","[{'x': 175, 'y': 19}, {'x': 489, 'y': 19}, {'x': 489, 'y': 623}, {'x': 175, 'y': 623}]",3:4,vertical,312744,2:3,vertical,189656,0.606425702811245,neutral
neutral_290.jpeg,/kaggle/input/musait/dataset/basket/neutral_290.jpeg,1,"COLAT
Open door
Closed door
Evie
Scott
2020","[{'x': 175, 'y': 19}, {'x': 489, 'y': 19}, {'x': 489, 'y': 623}, {'x': 175, 'y': 623}]",3:4,vertical,312744,2:3,vertical,189656,0.606425702811245,neutral
neutral_291.jpg,/kaggle/input/musait/dataset/basket/neutral_291.jpg,1,"Our
when
performance
team's
collaborate
we","[{'x': 118, 'y': 118}, {'x': 670, 'y': 118}, {'x': 670, 'y': 573}, {'x': 118, 'y': 573}]",1:1,box,518400,4:3,horizontal,251160,0.4844907407407407,neutral
neutral_292.jpg,/kaggle/input/musait/dataset/basket/neutral_292.jpg,1,"Our
when
performance
team's
collaborate
we","[{'x': 118, 'y': 118}, {'x': 670, 'y': 118}, {'x': 670, 'y': 573}, {'x': 118, 'y': 573}]",1:1,box,518400,4:3,horizontal,251160,0.4844907407407407,neutral
neutral_293.jpeg,/kaggle/input/musait/dataset/basket/neutral_293.jpeg,1,"When you are angry with each other
but still do video call","[{'x': 28, 'y': 11}, {'x': 675, 'y': 11}, {'x': 675, 'y': 106}, {'x': 28, 'y': 106}]",1:1,box,547920,Other,other,61465,0.1121787852241203,neutral
neutral_294.jpeg,/kaggle/input/musait/dataset/basket/neutral_294.jpeg,1,"When you are angry with each other
but still do video call","[{'x': 28, 'y': 11}, {'x': 675, 'y': 11}, {'x': 675, 'y': 106}, {'x': 28, 'y': 106}]",1:1,box,547920,Other,other,61465,0.1121787852241203,neutral
neutral_295.jpg,/kaggle/input/musait/dataset/basket/neutral_295.jpg,1,"Types of Cat Loaf
white
toasted
burnt
cinnamon
pumpernickel
moldy
marble rye
extra fluffy
gluten-free
choco-swirl
stale
whole grain
cheesy garlic
potato
nyan usclaireforce","[{'x': 107, 'y': 22}, {'x': 699, 'y': 22}, {'x': 699, 'y': 942}, {'x': 107, 'y': 942}]",3:4,vertical,691200,3:4,vertical,544640,0.787962962962963,neutral
neutral_296.jpg,/kaggle/input/musait/dataset/basket/neutral_296.jpg,1,"Types of Cat Loaf
white
toasted
burnt
cinnamon
pumpernickel
moldy
marble rye
extra fluffy
gluten-free
choco-swirl
stale
whole grain
cheesy garlic
potato
nyan usclaireforce","[{'x': 107, 'y': 22}, {'x': 699, 'y': 22}, {'x': 699, 'y': 942}, {'x': 107, 'y': 942}]",3:4,vertical,691200,3:4,vertical,544640,0.787962962962963,neutral
neutral_297.jpeg,/kaggle/input/musait/dataset/basket/neutral_297.jpeg,1,"The perfect T-shirt doesn't
exi-
introverted
but willing
to discuss
cats.","[{'x': 20, 'y': 24}, {'x': 467, 'y': 24}, {'x': 467, 'y': 482}, {'x': 20, 'y': 482}]",3:4,vertical,462000,1:1,box,204726,0.4431298701298701,neutral
neutral_298.jpeg,/kaggle/input/musait/dataset/basket/neutral_298.jpeg,1,"The perfect T-shirt doesn't
exi-
introverted
but willing
to discuss
cats.","[{'x': 20, 'y': 24}, {'x': 467, 'y': 24}, {'x': 467, 'y': 482}, {'x': 20, 'y': 482}]",3:4,vertical,462000,1:1,box,204726,0.4431298701298701,neutral
neutral_299.jpg,/kaggle/input/musait/dataset/basket/neutral_299.jpg,1,"WE PUT MUSIC
IN
MEMORY CARD
FLASH DICKS
AND
PHONES","[{'x': 197, 'y': 332}, {'x': 433, 'y': 332}, {'x': 433, 'y': 500}, {'x': 197, 'y': 500}]",1:1,box,435435,4:3,horizontal,39648,0.0910537738123945,neutral
neutral_300.jpg,/kaggle/input/musait/dataset/basket/neutral_300.jpg,1,"WE PUT MUSIC
IN
MEMORY CARD
FLASH DICKS
AND
PHONES","[{'x': 197, 'y': 332}, {'x': 433, 'y': 332}, {'x': 433, 'y': 500}, {'x': 197, 'y': 500}]",1:1,box,435435,4:3,horizontal,39648,0.0910537738123945,neutral
neutral_301.jpeg,/kaggle/input/musait/dataset/basket/neutral_301.jpeg,1,Programmer,"[{'x': 85, 'y': 39}, {'x': 134, 'y': 39}, {'x': 134, 'y': 48}, {'x': 85, 'y': 48}]",1:1,box,36540,Other,other,441,0.0120689655172413,neutral
neutral_302.jpeg,/kaggle/input/musait/dataset/basket/neutral_302.jpeg,1,Programmer,"[{'x': 85, 'y': 39}, {'x': 134, 'y': 39}, {'x': 134, 'y': 48}, {'x': 85, 'y': 48}]",1:1,box,36540,Other,other,441,0.0120689655172413,neutral
neutral_303.jpg,/kaggle/input/musait/dataset/basket/neutral_303.jpg,1,"THIS WEBPAGE IS
TAKING FOREVER
TO LOAD!
CLICK
COM
G
×
VEATHER.COM
TUES
WED
MON
LOW $5 23
THURS
LOW BLOW T
SODIE
KSHH
COM
Pervis Zach M. Stafford","[{'x': 25, 'y': 37}, {'x': 693, 'y': 37}, {'x': 693, 'y': 718}, {'x': 25, 'y': 718}]",1:1,box,518400,1:1,box,454908,0.8775231481481481,neutral
neutral_304.jpg,/kaggle/input/musait/dataset/basket/neutral_304.jpg,1,"THIS WEBPAGE IS
TAKING FOREVER
TO LOAD!
CLICK
COM
G
×
VEATHER.COM
TUES
WED
MON
LOW $5 23
THURS
LOW BLOW T
SODIE
KSHH
COM
Pervis Zach M. Stafford","[{'x': 25, 'y': 37}, {'x': 693, 'y': 37}, {'x': 693, 'y': 718}, {'x': 25, 'y': 718}]",1:1,box,518400,1:1,box,454908,0.8775231481481481,neutral
neutral_305.jpeg,/kaggle/input/musait/dataset/basket/neutral_305.jpeg,1,"Ahmed Abdirahim Abdullahi
Sep 16, 2021.
Tell me something I don't
know.
xaviergazm
You can't buy a new mirror because all
mirrors have been used technically.","[{'x': 98, 'y': 16}, {'x': 650, 'y': 16}, {'x': 650, 'y': 689}, {'x': 98, 'y': 689}]",1:1,box,525600,3:4,vertical,371496,0.7068036529680365,neutral
neutral_306.jpeg,/kaggle/input/musait/dataset/basket/neutral_306.jpeg,1,"Ahmed Abdirahim Abdullahi
Sep 16, 2021.
Tell me something I don't
know.
xaviergazm
You can't buy a new mirror because all
mirrors have been used technically.","[{'x': 98, 'y': 16}, {'x': 650, 'y': 16}, {'x': 650, 'y': 689}, {'x': 98, 'y': 689}]",1:1,box,525600,3:4,vertical,371496,0.7068036529680365,neutral
neutral_307.jpg,/kaggle/input/musait/dataset/basket/neutral_307.jpg,1,"I have hired this cat
to stare at you","[{'x': 8, 'y': 647}, {'x': 716, 'y': 647}, {'x': 716, 'y': 824}, {'x': 8, 'y': 824}]",1:1,box,605520,Other,other,125316,0.2069560047562425,neutral
neutral_308.jpg,/kaggle/input/musait/dataset/basket/neutral_308.jpg,1,"I have hired this cat
to stare at you","[{'x': 8, 'y': 647}, {'x': 716, 'y': 647}, {'x': 716, 'y': 824}, {'x': 8, 'y': 824}]",1:1,box,605520,Other,other,125316,0.2069560047562425,neutral
neutral_309.jpeg,/kaggle/input/musait/dataset/basket/neutral_309.jpeg,1,"Tell Cersei. I want
her to know it was
me","[{'x': 82, 'y': 5}, {'x': 639, 'y': 5}, {'x': 639, 'y': 231}, {'x': 82, 'y': 231}]",1:1,box,508320,21:9,horizontal,125882,0.2476432168712622,neutral
neutral_310.jpeg,/kaggle/input/musait/dataset/basket/neutral_310.jpeg,1,"Tell Cersei. I want
her to know it was
me","[{'x': 82, 'y': 5}, {'x': 639, 'y': 5}, {'x': 639, 'y': 231}, {'x': 82, 'y': 231}]",1:1,box,508320,21:9,horizontal,125882,0.2476432168712622,neutral
neutral_311.jpg,/kaggle/input/musait/dataset/basket/neutral_311.jpg,1,"My cat decided to arrive at precisely the
right moment during story time with my
daughter.
RU P
but the best kind of cat
is your very own.","[{'x': 10, 'y': 4}, {'x': 660, 'y': 4}, {'x': 660, 'y': 825}, {'x': 10, 'y': 825}]",3:4,vertical,578200,3:4,vertical,533650,0.922950536146662,neutral
neutral_312.jpg,/kaggle/input/musait/dataset/basket/neutral_312.jpg,1,"My cat decided to arrive at precisely the
right moment during story time with my
daughter.
RU P
but the best kind of cat
is your very own.","[{'x': 10, 'y': 4}, {'x': 660, 'y': 4}, {'x': 660, 'y': 825}, {'x': 10, 'y': 825}]",3:4,vertical,578200,3:4,vertical,533650,0.922950536146662,neutral
neutral_313.jpeg,/kaggle/input/musait/dataset/basket/neutral_313.jpeg,1,"Medical Students
Don't work hard, work with intelligence...
laughingcolours.com
Engineering Student","[{'x': 6, 'y': 5}, {'x': 218, 'y': 5}, {'x': 218, 'y': 123}, {'x': 6, 'y': 123}]",1:1,box,50625,16:9,horizontal,25016,0.4941432098765432,neutral
neutral_314.jpeg,/kaggle/input/musait/dataset/basket/neutral_314.jpeg,1,"Medical Students
Don't work hard, work with intelligence...
laughingcolours.com
Engineering Student","[{'x': 6, 'y': 5}, {'x': 218, 'y': 5}, {'x': 218, 'y': 123}, {'x': 6, 'y': 123}]",1:1,box,50625,16:9,horizontal,25016,0.4941432098765432,neutral
neutral_315.jpg,/kaggle/input/musait/dataset/basket/neutral_315.jpg,1,"Finding a Linux
Process
Finding
a cat
ps ps ps ps","[{'x': 23, 'y': 58}, {'x': 685, 'y': 58}, {'x': 685, 'y': 651}, {'x': 23, 'y': 651}]",1:1,box,518400,1:1,box,392566,0.7572646604938271,neutral
neutral_316.jpg,/kaggle/input/musait/dataset/basket/neutral_316.jpg,1,"Finding a Linux
Process
Finding
a cat
ps ps ps ps","[{'x': 23, 'y': 58}, {'x': 685, 'y': 58}, {'x': 685, 'y': 651}, {'x': 23, 'y': 651}]",1:1,box,518400,1:1,box,392566,0.7572646604938271,neutral
neutral_317.jpeg,/kaggle/input/musait/dataset/basket/neutral_317.jpeg,1,"Imagine becoming a Billionaire
at the age of your battery
percentage right now?
Mine: 35 years","[{'x': 26, 'y': 0}, {'x': 444, 'y': 0}, {'x': 444, 'y': 164}, {'x': 26, 'y': 164}]",4:3,horizontal,176328,Other,other,68552,0.3887754639081711,neutral
neutral_318.jpeg,/kaggle/input/musait/dataset/basket/neutral_318.jpeg,1,"Imagine becoming a Billionaire
at the age of your battery
percentage right now?
Mine: 35 years","[{'x': 26, 'y': 0}, {'x': 444, 'y': 0}, {'x': 444, 'y': 164}, {'x': 26, 'y': 164}]",4:3,horizontal,176328,Other,other,68552,0.3887754639081711,neutral
neutral_319.jpg,/kaggle/input/musait/dataset/basket/neutral_319.jpg,1,"A FEMALE
COMPUTER
IS NEEDED
CONTACT:
08030756798","[{'x': 145, 'y': 105}, {'x': 621, 'y': 105}, {'x': 621, 'y': 485}, {'x': 145, 'y': 485}]",1:1,box,506944,4:3,horizontal,180880,0.3568046963767201,neutral
neutral_320.jpg,/kaggle/input/musait/dataset/basket/neutral_320.jpg,1,"A FEMALE
COMPUTER
IS NEEDED
CONTACT:
08030756798","[{'x': 145, 'y': 105}, {'x': 621, 'y': 105}, {'x': 621, 'y': 485}, {'x': 145, 'y': 485}]",1:1,box,506944,4:3,horizontal,180880,0.3568046963767201,neutral
neutral_321.jpeg,/kaggle/input/musait/dataset/basket/neutral_321.jpeg,1,"SHOULD BE ALLOWED
ON THE COUNTER
CHANGE MY MIND","[{'x': 198, 'y': 295}, {'x': 678, 'y': 295}, {'x': 678, 'y': 658}, {'x': 198, 'y': 658}]",1:1,box,517680,4:3,horizontal,174240,0.3365785813630041,neutral
neutral_322.jpeg,/kaggle/input/musait/dataset/basket/neutral_322.jpeg,1,"SHOULD BE ALLOWED
ON THE COUNTER
CHANGE MY MIND","[{'x': 198, 'y': 295}, {'x': 678, 'y': 295}, {'x': 678, 'y': 658}, {'x': 198, 'y': 658}]",1:1,box,517680,4:3,horizontal,174240,0.3365785813630041,neutral
neutral_323.jpg,/kaggle/input/musait/dataset/basket/neutral_323.jpg,1,"Me
wanting to
feel loved
My cat who was
peacefully
sleeping and now
has to deal with
my bullshit","[{'x': 113, 'y': 255}, {'x': 673, 'y': 255}, {'x': 673, 'y': 823}, {'x': 113, 'y': 823}]",3:4,vertical,647100,1:1,box,318080,0.4915469015608097,neutral
neutral_324.jpg,/kaggle/input/musait/dataset/basket/neutral_324.jpg,1,"Me
wanting to
feel loved
My cat who was
peacefully
sleeping and now
has to deal with
my bullshit","[{'x': 113, 'y': 255}, {'x': 673, 'y': 255}, {'x': 673, 'y': 823}, {'x': 113, 'y': 823}]",3:4,vertical,647100,1:1,box,318080,0.4915469015608097,neutral
neutral_325.jpeg,/kaggle/input/musait/dataset/basket/neutral_325.jpeg,1,"10 errors
Fix All
Now you have
20 errors","[{'x': 31, 'y': 101}, {'x': 350, 'y': 101}, {'x': 350, 'y': 782}, {'x': 31, 'y': 782}]",3:4,vertical,618480,9:16,vertical,217239,0.3512466045789678,neutral
neutral_326.jpg,/kaggle/input/musait/dataset/basket/neutral_326.jpg,1,"حيى
قول
فلافل
Java
Popular Restaurant
07 مطعم جافا
REPAIR
Java Popular Restaurant Hummus Foul-Falafel
AFFY
لا قوة ان بانت
pept
Ө","[{'x': 0, 'y': 144}, {'x': 719, 'y': 144}, {'x': 719, 'y': 592}, {'x': 0, 'y': 592}]",4:3,horizontal,435600,3:2,horizontal,322112,0.7394674012855831,neutral
neutral_327.jpg,/kaggle/input/musait/dataset/basket/neutral_327.jpg,1,"حيى
قول
فلافل
Java
Popular Restaurant
07 مطعم جافا
REPAIR
Java Popular Restaurant Hummus Foul-Falafel
AFFY
لا قوة ان بانت
pept
Ө","[{'x': 0, 'y': 144}, {'x': 719, 'y': 144}, {'x': 719, 'y': 592}, {'x': 0, 'y': 592}]",4:3,horizontal,435600,3:2,horizontal,322112,0.7394674012855831,neutral
neutral_328.jpeg,/kaggle/input/musait/dataset/basket/neutral_328.jpeg,1,strong,"[{'x': 48, 'y': 189}, {'x': 184, 'y': 189}, {'x': 184, 'y': 226}, {'x': 48, 'y': 226}]",1:1,box,59048,Other,other,5032,0.0852188050399674,neutral
